Aral Sea,45°N 60°E,,region,"lakes, asia, saline","The Aral Sea (/ˈærəl/) was an endorheic lake lying between Kazakhstan (Aktobe and Kyzylorda Regions in the north) and Uzbekistan (Karakalpakstan autonomous region in the south). The name roughly translates as ""Sea of Islands"", referring to over 1,100 islands that had dotted its waters; in the Turkic languages and Mongolic languages aral means ""island, archipelago"". The Aral Sea drainage basin encompasses Uzbekistan and parts of Tajikistan, Turkmenistan, Kyrgyzstan, Kazakhstan, Afghanistan, and Iran.","de:Aralsee, es:Mar de Aral, fr:Mer d'Aral, nl:Aralmeer"
Americas,19°N 96°W,,region,"supercontinents, americas","The Americas (also collectively called America; French: Amérique, Spanish/Portuguese: América) comprise the totality of the continents of North and South America. Together, they make up most of the land in Earth's western hemisphere and comprise the New World.","de:Amerika, es:América, fr:Amérique, nl:Amerika (continent)"
Canaan,32°N 35°E,,region,"ancient, history, israel","Canaan (/ˈkeɪnən/; Northwest Semitic: knaʿn; Phoenician: 𐤊𐤍𐤏𐤍 Kenāʿan; Hebrew: כְּנַעַן – Kənáʿan, in pausa כְּנָעַן – Kənā́ʿan; New Testament Greek: Χανάαν – Khanáan; Arabic: كنعان‎, romanized: Kena‘an) was a Semitic-speaking region and civilization in the Ancient Near East during the late 2nd millennium BC. The name Canaan appears throughout the Bible, where it corresponds to the Levant, in particular to the areas of the Southern Levant that provide the main setting of the narrative of the Bible: Phoenicia, Philistia, Israel, and other nations.","de:Kanaan, es:Canaán, fr:Canaan (région), nl:Kanaän (gebied)"
Human Development Index,,,economy,"science, technology, development","The Human Development Index (HDI) is a composite statistic of life expectancy, education, and income per capita indicators, which are used to rank countries into four tiers of human development. A country scores higher HDI when the life expectancy at birth is longer, the education period is longer, and the income per capita is higher. The HDI was developed by the Pakistani economist Mahbub ul Haq, often framed in terms of whether people are able to ""be"" and ""do"" desirable things in their life, and was published by the United Nations Development Programme.","de:Human Development Index, es:Índice de desarrollo humano, fr:Indice de développement humain, nl:Index van de menselijke ontwikkeling"
Comfort women,,,military,"women, forced, euphemisms",Comfort women were women and girls forced into being sex slaves by the Imperial Japanese Army in occupied territories before and during World War II.,"de:Trostfrauen, es:Mujeres de consuelo, fr:Femmes de réconfort, nl:Troostmeisje"
Andre Agassi,,1970 ♂,sports,"tennis, american, people","Andre Kirk Agassi (/ˈæɡəsi/ AG-ə-see; born April 29, 1970) is an American retired professional tennis player and former world No. 1 whose career spanned from the late 1980s to the early 2000s. In singles, Agassi is an eight-time Grand Slam champion and a 1996 Olympic gold medalist, as well as being a runner-up in seven other Grand Slam tournaments. During the Open Era, Agassi was the first male player to win four Australian Open titles, a record that was later surpassed by Novak Djokovic when he won his fifth title in 2015, and then by Roger Federer in 2017. Agassi is one of five male singles players to achieve the Career Grand Slam in the Open Era and one of eight in history, the first of two to achieve the Career Golden Slam (Career Grand Slam and Olympic Gold Medal, the other being Rafael Nadal), and the only man to win the Career Golden Slam and the ATP Tour World Championships: a distinction dubbed as a ""Career Super Slam"" by Sports Illustrated.","de:Andre Agassi, es:Andre Agassi, fr:Andre Agassi, nl:Andre Agassi"
White phosphorus,,,military,"incendiary, weapons, white","White phosphorus is a material made from a common allotrope of the chemical element phosphorus that is used in smoke, tracer, illumination and incendiary munitions. Other common names include WP, and the slang term ""Willie Pete,"" which is dated from its use in Vietnam, and is still sometimes used in military jargon. As an incendiary weapon, white phosphorus burns fiercely and can ignite cloth, fuel, ammunition and other combustibles.","de:Phosphorbombe, es:Fósforo blanco, fr:Phosphore blanc, nl:Witte fosfor"
United States Declaration of Independence,,,politics,"states, united, american","The Declaration of Independence is the statement adopted by the Continental Congress meeting at Philadelphia, Pennsylvania on July 4, 1776, which announced that the thirteen American colonies, then at war with Great Britain, regarded themselves as thirteen newly independent sovereign states, and no longer a part of the British Empire. Instead they formed a new nation—the United States of America. John Adams was a leader in pushing for independence, which was unanimously approved on July 2. A committee of five had already drafted the formal declaration, to be ready when Congress voted on independence. The term ""Declaration of Independence"" is not used in the document itself.","de:Unabhängigkeitserklärung der Vereinigten Staaten, es:Declaración de Independencia de los Estados Unidos, fr:Déclaration d'indépendance des États-Unis, nl:Amerikaanse Onafhankelijkheidsverklaring"
Rajat Sharma,,1957 ♂,culture,"indian, television, journalists","Rajat Sharma (born 18 February 1957) is the Chairman and Editor-in-Chief, India TV. He is the anchor and inventor of the very famous TV show ""Aap Ki Adalat"". He was amongs one of the President of Delhi Cricket association. In 2015, Sharma was awarded with Padma Shri for his contribution towards the field of Journalism.",
Chris Jericho,,1970 ♂,sports,"canadian, champions, people","Christopher Keith Irvine (born November 9, 1970), better known by the ring name Chris Jericho, is an American-born Canadian professional wrestler, musician, author and actor. He currently wrestles for New Japan Pro-Wrestling (NJPW) where he is the current IWGP Intercontinental Champion in his first reign. Jericho also makes sporadic appearances for WWE on the SmackDown brand, with whom he has worked since 1999. Within professional wrestling, he is known for his over-the-top, rock star persona. Jericho is regarded as one of the greatest professional wrestlers of all time.","de:Chris Jericho, es:Chris Jericho, fr:Chris Jericho, nl:Chris Jericho"
War in Donbass,,,military,"wars, ukraine, donbass","The War in Donbass is an armed conflict in the Donbass region of Ukraine. From the beginning of March 2014, protests by Russian-backed anti-government groups took place in the Donetsk and Luhansk oblasts of Ukraine, commonly collectively called the ""Donbass"", in the aftermath of the 2014 Ukrainian revolution and the Euromaidan movement. These demonstrations, which followed the annexation of Crimea by the Russian Federation (February to March 2014), and which were part of a wider group of concurrent pro-Russian protests across southern and eastern Ukraine, escalated into an armed conflict between the separatist forces of the self-declared Donetsk and Luhansk People's Republics (DPR and LPR respectively), and the Ukrainian government. In the Donetsk People's Republic, from May 2014 until a change of the top leadership in August 2014, some of the top leaders were Russian citizens. According to the Ukrainian government, at the height of the conflict in mid-2014, Russian paramilitaries were reported to make up between 15% to 80% of the combatants.","de:Krieg in der Ukraine seit 2014, es:Guerra en el Donbáss, fr:Guerre du Donbass, nl:Oorlog in Oost-Oekraïne"
Ric Flair,,1949 ♂,sports,"professional, champions, wrestlers","Richard Morgan Fliehr (born February 25, 1949), better known as Ric Flair, is an American professional wrestling manager and retired professional wrestler signed to WWE under its Legends program.","de:Ric Flair, es:Ric Flair, fr:Ric Flair, nl:Ric Flair"
David Moyes,,,sports,"managers, f.c., players","David William Moyes (/mɔɪz/ MOYZ; born 25 April 1963) is a Scottish professional football coach and former player. He was previously the manager of Preston North End, Everton, Manchester United, La Liga club Real Sociedad, Sunderland, and most recently, West Ham United. Moyes was the 2003, 2005 and 2009 League Managers Association Manager of the Year. He is also on the committee for the League Managers Association in an executive capacity.","de:David Moyes, es:David Moyes, fr:David Moyes, nl:David Moyes"
2014 pro-Russian unrest in Ukraine,,,history,"ukraine, riots, sentiment","From the end of February 2014, demonstrations by pro-Russian and anti-government groups took place in major cities across the eastern and southern regions of Ukraine, in the aftermath of the Euromaidan movement and the 2014 Ukrainian revolution. During the first stage of the unrest, Crimea was annexed by the Russian Federation after a Russian military intervention, and an internationally criticized (based on UN resolution 68/262) Crimean referendum. Protests in Donetsk and Luhansk regions (oblasts) escalated into an armed pro-Russian separatist insurgency. From late 2014, cities outside of the Donbass combat zone, such as Kharkiv, Odessa, Kiev and Mariupol, were struck by bombings that targeted pro-Ukrainian unity organizations. To maintain control over southeastern territories Ukraine's government started ""antiterrorist operation"" (ATO) sending armed forces to suppress separatists. Armed conflict between Ukraine's government forces and pro-Russian rebels is known as War in Donbass.","es:Protestas prorrusas en Ucrania de 2014, fr:Manifestations au printemps 2014 en Ukraine"
Kerry Washington,,1977 ♀,culture,"american, people, actresses","Kerry Marisa Washington (born January 31, 1977) is an American actress. Since 2012, Washington has gained wide public recognition for starring in the ABC drama Scandal, a Shonda Rhimes series in which she plays Olivia Pope, a crisis management expert to politicians and power brokers in Washington DC. For her role, she has been nominated twice for a Primetime Emmy Award for Outstanding Lead Actress in a Drama Series, Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Drama Series, and a Golden Globe Award for Best Actress in a Television Series.","de:Kerry Washington, es:Kerry Washington, fr:Kerry Washington, nl:Kerry Washington"
